Geneid,p1k_01056,p1k_01057,p1k_01058,p1k_01059,p1k_01060,p1k_01061,p1k_01062,p1k_01063,p1k_01064,p1k_01065,p1k_01066,p1k_01067,p1k_01068,p1k_01069,p1k_01070,p1k_01071,p1k_01072,p1k_01073,p1k_01074,p1k_01075,p1k_01076,p1k_01077,p1k_01078,p1k_01079,p1k_01080,p1k_01081,p1k_01082,p1k_01083,p1k_01084,p1k_01085,p1k_01086,p1k_01087,p1k_01088,p1k_01089,p1k_01090,p1k_01091
b0045,0.8217388005317183,0.8210592322250823,0.8425640232908067,0.9457554216111317,0.788191536044249,0.9987073233256936,0.6871712981424264,0.7152860532916604,0.4423009271975023,1.7087337367125974,1.311357592011131,1.2682433192346096,0.6324873054192072,0.8102072739682461,0.7913128606302957,1.06295851761535,0.7464537448641898,1.1178323529216574,1.7142982962675144,1.2760420265722343,0.9915797226314368,1.3018965053877476,2.637002270767213,0.8375920578896792,1.2149230409803473,0.9966537334666282,0.9120370674797301,0.6844212282686994,1.0560155828812112,1.0583548465089374,1.2251212514603758,0.684352494613205,1.0503263479853142,1.3315969302048418,0.8443153117402946,0.6707504169900675
b0046,4.702072764542,4.700567497612656,4.729872011136585,4.453522812995901,3.114102268486901,3.81520107158113,2.768887392015496,4.250322035299224,3.5606630343367605,3.491074315939592,4.668207009164963,4.176263873996651,4.369367659616494,4.689680636278142,5.214614820735744,5.228633127322429,5.027604868334008,5.0030026258932665,4.9782587913938245,5.2340627098336965,5.158252136702406,5.238878234177085,5.229921482900337,5.33937428483099,6.064780727739588,4.552848172704346,6.1467692255254915,5.654831341186342,5.221886509650887,6.116506232075362,5.420124029785728,5.721598015747982,5.282088170562349,5.592276189738664,4.318684399720377,4.793158483217042
b0047,4.126235303508854,4.233861272572857,4.155850709693791,4.413305102617721,2.0420599843511495,2.8608947865777967,2.829266952304202,3.152621025236144,3.0549495320739783,3.1352140050423825,4.316010214923489,3.401649881537787,4.114892400104301,4.236087351494374,4.800438519283069,4.514810443298104,4.127092880529659,4.314318346232654,4.339655407081897,4.228254949808722,3.9083622922305703,4.112648005656379,3.8827516454194866,4.160433981858739,4.500058891010356,3.981160666720777,4.799310303600249,4.16906080980019,3.5609888146200097,4.0302734976481345,3.707757351422182,4.016957640276608,3.2491720696947044,3.3142596094206525,3.427967508202724,3.034622633062372
b0048,6.089416689069996,5.895035846856162,5.908481761476178,5.963454633720705,8.522470264183022,7.972841877788853,9.219873576099696,8.57660491036424,8.34898826170157,7.982023369185156,7.107123322068151,7.321654381594635,6.04206179900619,5.728197047139605,6.203634795752926,6.153128666790491,5.735478418696229,5.805650591819198,6.116295301552934,6.300680032656305,6.411248650636615,6.402520048175362,7.225715884094071,6.821677056397059,7.599741829005358,5.740946359537216,8.113052287491257,7.789201954422045,8.062214812715268,8.323068079340688,8.49735159396411,8.513276033908127,8.565204118739453,8.733942228722812,7.974558546294505,7.82034415081867
b0049,5.30396806063889,5.564919568930617,5.722625136153164,5.919195594934429,3.2125198685817042,4.770160307600054,3.560376344120302,5.221293378896428,4.321245134886817,5.746744920217547,5.56958014056007,5.448289029059162,5.318539075868432,5.469409759611955,5.220467662275951,5.205384784578613,4.618042407707413,4.875361390948097,5.378971339250912,5.9508939429842735,5.896345196165013,6.106963557160124,6.274406973069064,6.01879191634138,4.109549576813478,4.873296327468401,4.570145787220727,3.751626041923098,3.1630996986618904,4.56700949056372,4.122850548288169,4.412806470881632,4.2799734221398404,3.9799760894923533,4.133232727528773,5.095975470850316
b0050,6.766168542238138,6.755627619341017,7.394432967829198,7.323713312933016,6.163841478004426,6.536764279740263,6.061532972925578,7.252930127676503,5.706020963894123,7.615212140780442,6.989361571442721,7.755577610750826,6.76944190004656,6.775124721064718,7.411022638092801,7.32201873769891,6.847300710895312,6.946415299581384,7.430461647284232,7.751651616012714,7.661220145210693,8.160783322337828,8.650444461764817,8.346494360737648,7.221638834741122,6.561468769377406,7.89266807215544,7.209359990231353,7.077347028695944,7.777941426793576,7.972712940093279,7.764100352147895,8.004461616458869,7.666880136291986,7.8360540734173165,8.828611489330006
b0051,6.781136340789256,7.021239661815605,7.3176935745285805,7.421469912818807,5.164550319992661,6.253710574852633,6.369185687360158,7.240100756518144,6.008286892347224,7.369229211991082,6.987381943314066,7.502487571852059,7.083585401366757,7.00146945468996,6.588341060117729,6.4279110719243056,5.903491988870015,6.172112754966027,6.479468857571476,7.070529470122288,7.05379809297154,7.501603890860432,7.931290265365217,7.640503034767637,6.962672302436592,6.532805663806868,7.622745244052018,7.030199937861326,6.832128864238456,7.630156735973767,7.92255412070739,7.797455075907898,7.949804626610193,7.768940852046403,7.456544909217692,8.340872308180565
b0052,6.203105211377283,6.42584609755957,6.549573794591034,6.649839268630326,4.846785620277829,4.412435719233432,3.8705452044551265,4.572710573654285,5.130557572933059,5.137004186451458,5.532435691467039,4.490586198864734,6.42233838872038,6.336870103487913,3.661774466492737,3.8478682035448184,3.910847445282853,3.6790237511805652,4.2792393575624414,4.731349506225465,4.897831960119739,4.995102271649675,4.8442577366559485,4.4711355476703805,3.845965587423575,5.47653271840259,4.193774403445134,3.8844388298313737,4.250117885963401,4.06669162544809,4.237286733389357,4.345377436010443,4.777049186568637,4.67183707946949,4.438982445544964,4.440006392368837
b0053,7.831580746605259,7.923167677381265,7.8746908437197325,8.059867182140785,7.382082503435122,7.03909866960331,7.337789635935679,7.213963574924934,6.648559116284676,6.987050862276571,7.711247337957732,6.887084248694977,7.737510688816848,7.7492314323059635,6.985780005458376,7.072368976998765,6.588631905978287,6.84228272002755,7.3937644267244345,7.315127105299807,7.3055015257786815,7.279596472056362,7.118072658717531,6.849416169010201,6.266847455793052,7.4361740987868785,6.443041032499763,5.756090024745698,5.434848876745447,5.908716914891093,5.697883237318215,5.364748743766157,5.815040657200256,5.151234629814878,6.652631533306162,6.46925620943808
b0054,8.269224754858998,8.249534544717065,8.205766198703191,8.338249243462702,6.623594266041642,7.259167968767015,7.009223300023734,7.416914134983741,6.9216179369123605,7.440620330407346,7.971479345139285,7.49614226320965,8.12449072581926,8.142007310671733,7.542985972654262,7.5305621596397705,7.016572823536305,7.211518284724872,7.57697695479821,7.878790952791715,7.632471412584131,8.025366188684407,7.678704370428138,7.989548724541413,7.729935416797795,8.160230171393152,7.823587040674394,7.410465532927413,7.2242751794302515,7.5324335150364705,7.4785227962565,7.356179010568001,7.625972821287259,7.413711853084703,7.561507768039672,7.468382787708077
b0055,5.435794310515142,5.444666944881951,5.392427877135001,5.550296830154459,3.28992673677291,3.1350504624006326,2.3172308831997315,3.7401038472153654,4.096351702894556,4.14283940489591,5.259938244309181,4.0294319884041085,5.642433616021879,5.383394551904371,4.625454437762833,4.140516071193357,4.207717191275761,4.133808512265719,4.180339251089943,4.559174980263122,4.005217686799397,4.17085576247229,4.656439085237099,4.540356395421783,4.790575689837751,5.321745764653314,4.855260674678285,5.384386729512343,5.627727419669683,5.000215970166485,5.497534481295648,5.625983062153212,4.941115796240807,5.449907988316599,5.239849624204758,3.907829884439515
b0056,6.194564904006621,6.16963158180517,6.19957494216262,6.121924590303225,4.74842247761138,4.593796158618963,4.7396473057393305,5.364002685775897,5.799305004239305,5.270544318865314,6.0810672962232974,4.96642678144927,6.292793255388194,6.272613011060566,5.94109245553112,6.37471378969177,6.213545381721796,6.361207239542037,6.072187009054655,6.2845889236454875,6.074630017063057,6.14907910852045,6.0490275500006065,5.685357251013866,7.4048693782195505,6.308588753903207,7.716083907465964,7.282892287154614,7.456341883692485,7.483858484099272,7.676675086352918,7.434692165659162,7.2818095839332395,7.157119245945435,6.799571550406571,7.028849306667234
b0057,5.644667037040233,5.711041728028577,6.027618843497401,5.83384754566346,5.364263385276707,5.728802597182847,6.201229294591585,5.494691644018695,5.6173183245931835,5.213792840019248,6.238001269763537,4.834697366558573,6.008560601714082,5.641495522244061,6.112791385284617,6.319466319715128,6.502985030329914,6.355381538070837,6.071557385857504,6.3420657139202685,5.702078549248719,5.7602588334830545,6.2221774745865455,5.559328930475468,7.290449731560682,6.398921798718121,7.467936979726611,7.13431304056352,7.193815225675903,7.4644063454681495,7.081955599702111,6.570926411313624,6.682070584603154,6.573535415193846,6.5759014875783075,6.535017966333904
b0058,4.772594544299483,4.642924050266643,4.719591019661128,5.043724078416778,5.374695852085957,5.3755669320150385,6.593234042185443,6.159136600445029,6.197830876067172,6.275467502260838,5.622761982587675,6.161898337690536,4.5875064958085385,4.2948169301805885,5.571514646147874,5.540234907582952,5.224173979216,5.106736450843042,6.085651064173879,6.303660600135172,6.118617899174556,6.3196186613213365,6.725225981879433,6.125824779116694,5.347601042796703,4.437111633979872,6.503237922605597,5.688775180892942,5.374142427805328,6.234251840992623,6.035362472203809,6.091079430786679,6.538887684529403,6.158005982520866,5.941712212942754,7.155382539150063
b0059,4.9096872194342565,4.7710442202375,4.973141555651583,5.091794223649147,4.130963748820126,5.082395941299073,5.224922734356445,5.437875330095464,4.49935234896592,5.453823000254413,4.878659668107739,5.582065106049433,4.7259671347300225,4.790240479843413,6.261334250501688,6.064244691824723,5.696586481590341,5.635297658086666,6.373029880211117,6.2797118241148056,6.626734085927419,6.648307849419127,6.722719024377778,6.7802082803084645,5.493013117563824,4.479328153622284,6.431474640324227,5.697734548320396,5.216449443914192,6.01809323695592,6.015716800959484,5.795925241117734,6.050238177683906,5.812378362071929,5.758906114724494,6.361555113037557
b0060,3.3247408429015715,3.699872152079934,3.863121845717524,4.008523583668793,3.874537400954355,4.628954862673065,4.018213983672705,4.464763115592773,3.5061728492648667,5.1832196673315005,4.5346620919869505,5.404332810123704,3.486112292645234,3.621491213278987,4.245657081602948,3.9122046196418885,4.017712693169312,4.152903906335022,4.920547796155152,5.072357561245978,5.74456736417424,5.782410937267544,6.774188990653397,5.884945284975444,3.2959883191990578,3.3130586190470868,3.69865523068703,2.91304425181237,2.7118146666279954,3.7472584865816203,4.212681644536759,3.304538468012963,4.922000153567324,4.365557461933433,5.750990875837117,6.3026136853459995
b0061,1.6795836190820235,1.0707208784097164,1.5965130910314669,1.3649084761137809,2.7745950782456648,3.3701032417345047,4.154952592447125,2.6790796440948728,2.9756502374042064,2.909358887115754,3.527674830960621,2.6762330645057992,1.752462858213567,1.1774243779000078,1.262018354936566,1.3155353303413144,1.6206116013814906,1.4220445269515418,2.343407509968859,1.6898354406422726,1.3652812307239286,1.8045003997575684,3.151763587097019,0.5869742808775376,0.7359016027323682,1.5385011530235753,1.1798577269063812,1.3182991513119535,1.140631896874259,0.9573361829645657,1.7498524872368428,1.4554668288636141,1.3752825229325327,1.4293944956033409,1.9225025755310612,2.9628550688134756
b0062,2.1654552592187084,1.7194994879533156,1.8389984422542909,2.1880505252056413,4.656619578217281,5.137752868532641,5.035344234914036,4.549069634741231,3.600306026769987,3.7726134989328117,4.219862526539676,4.286741415104787,1.8319085649853986,1.4609089303645013,2.083249041085027,1.8832375681882885,1.3569706148210043,1.660180651082028,2.5154005082943187,2.324532516838421,2.5404043048990066,2.291713537577851,4.211929821893083,2.4982825736386736,1.5412724052446654,2.0311919503660114,1.5624101320702366,0.8225737208760909,1.1345497141671557,1.093441857288381,1.9702209527482393,1.4818550183836294,1.8201020622631814,1.5382101880688164,2.3203478947672243,3.9715569498661853
b0063,0.9271751707871153,1.1380030037926747,1.292408619195344,1.385002844445972,4.347201780472809,4.794434163946262,4.9543763752083425,3.961144584159821,3.5103074144985706,3.6696406960063537,4.202000642592078,3.6742727278798,1.3265675977097395,1.34981011671181,1.2064976916805488,1.2999253403379458,0.9673039754451956,0.9383627433169671,1.8077907672361242,1.2731874616400791,1.2743611909448027,1.9755490023233835,4.005466450212008,1.8760732579426138,1.3361443017642765,1.224153631448818,1.976120461120734,1.1521013444676096,1.181172417988854,1.6937147874738638,1.9029413759647682,1.4133646653003769,2.402316045779086,1.7968117914644235,2.449917642551292,3.8288064384938973
b0064,5.835901899921821,5.158242043140819,4.899602118035903,4.994464560036876,8.004358096793784,8.205183421839223,6.588403322724364,6.060603986561261,5.457775034529287,5.63862141273149,6.782164753077097,5.755171630942167,4.701222699252857,5.162850218588868,6.020167508106695,6.06909468918746,5.646335409792624,5.825546971496452,5.8504075974475445,5.442984541685324,5.843334749813525,5.321472625848049,6.459729623891333,5.570302982034619,5.738060566369816,5.352729906682916,6.529992416755557,5.907025218864888,6.029532991586338,6.359805243553564,7.239996296042488,6.734297865373462,7.645742908089088,7.197354243898034,7.225525335803813,9.110141885892004
b0065,4.537164430194196,4.416718837060867,4.20904041198703,4.334345711641162,6.834804897441225,6.956625600642762,5.813557888250586,5.478408439694414,5.5519489748905935,5.699288547670107,5.805211950945164,4.984567792918351,4.448751547222104,4.200287969788343,4.86640765799662,4.7408380621091375,4.242981526038619,4.371292759894638,4.709163583530839,5.090921520460803,4.972819459464299,5.316261293304739,5.63798104950117,5.121167429754139,4.983411090572711,4.637618414629817,5.130526661744236,4.563759929480472,4.4271307424086555,5.293240522115679,5.465351107627169,5.300096544595026,5.5027356615120935,5.336120906439547,5.799752057224089,6.418012874399748
b0066,4.063756465488432,4.226106151611789,4.032774278384445,4.221059114331713,1.6853977575567674,1.8222086157181385,0.9486837657072169,2.145497774205634,2.6936124787263473,3.203858080224371,3.1150389696593646,1.8814114619970717,4.130448793671571,3.923944896107333,2.4264870634624813,2.8234398164295484,2.7402598338105797,2.6755849254602793,2.567296212263378,2.9811635376685888,2.6636408947565524,3.1807431658957426,2.2218756885172963,2.459285815703044,1.2173324668111316,3.5320184390185676,1.5656827099811652,1.4073881703133042,2.0302296150997505,1.4264383177683666,1.905074454760257,2.279619558471686,0.9313459438331941,1.9599199638739406,1.8181153925291935,1.428609218238674
b0067,3.5592922636309026,3.7227931466334736,3.7031088350844734,4.028205506345764,0.7834340689570805,0.2429471811716924,0.6828892412166983,1.5928748427273256,2.559369510284912,2.6443912828559166,3.232801556856029,2.1680509665068093,3.8614156262565587,3.758876381717409,0.8292123455357807,1.0659567956947942,1.2967734650811082,1.090042168245454,1.7609781549032941,1.6495227843325688,2.1830630419174004,2.212620343220538,2.4707876198862677,2.088748135043564,0.8972149115407936,3.111365150466616,0.5112172547681427,0.2810874352207939,0.5322092222731024,0.7927163068340003,0.888169045314748,0.6649420128271626,0.7559440803630717,0.7022688418142887,1.402803289990853,1.152820761894373
b0068,6.206691978226044,6.331374340711795,6.371303779449463,6.544731642493951,2.1195392676148725,2.4206105805323856,2.5336164378351924,4.3910917491000925,4.842080925019397,5.518472489210881,5.954966629887939,5.076159435913701,6.072319052292703,6.154774023969202,4.708744419299353,4.1663807897697485,3.828782681453617,4.203566156612381,4.6955177335518705,5.14840010980813,5.572999761060352,5.240732568014236,5.0759415546182725,5.458507533064863,3.517149538707702,6.147135806338311,3.5164328944517744,3.7488491018911536,3.883256357248009,3.714019041842103,3.952973141758923,4.232836960782448,4.507571988250313,4.62130811405453,5.425994903734233,3.702488346311006
b0069,4.228760779365631,4.122632991861013,4.145292962298009,4.232419553556021,2.505255125806473,2.3002184514446253,2.300420057755514,2.4972641419617685,2.9055340574426785,3.1746236753740624,3.9984805838018036,3.031414017575621,3.9433466783126514,4.312026200078115,3.876262813327295,3.961705563173223,2.9759926716191196,3.2435590765639697,3.6991923446831856,3.3283490262577207,3.5846386762043974,3.73463909892259,3.5370474434877757,3.9401363600570174,4.0487620262474335,4.325050949719566,3.9300728911336624,3.9155699155043857,3.1276329440083757,3.5270918339329156,3.472228641616664,3.11250581315516,3.728117114732047,3.427653045134191,3.808284996546386,3.7159372505015544
