"","GlcM9_N_12h_Rep1","GlcM9_N_12h_Rep2","GlcM9_12h_Rep1","GlcM9_12h_Rep2","GlcM9_S_12h_Rep1","GlcM9_S_12h_Rep2","GlcM9_N_24h_Rep1","GlcM9_N_24h_Rep2","GlcM9_24h_Rep1","GlcM9_24h_Rep2","GlcM9_S_24h_Rep1","GlcM9_S_24h_Rep2","GlcM9_N_3h_Rep1","GlcM9_N_3h_Rep2","GlcM9_3h_Rep1","GlcM9_3h_Rep2","GlcM9_S_3h_Rep1","GlcM9_S_3h_Rep2","GlcM9_N_4h_Rep1","GlcM9_N_4h_Rep2","GlcM9_4h_Rep1","GlcM9_4h_Rep2","GlcM9_S_4h_Rep1","GlcM9_S_4h_Rep2","GlcM9_N_5h_Rep1","GlcM9_N_5h_Rep2","GlcM9_5h_Rep1","GlcM9_5h_Rep2","GlcM9_S_5h_Rep1","GlcM9_S_5h_Rep2","GlcM9_N_8h_Rep1","GlcM9_N_8h_Rep2","GlcM9_8h_Rep1","GlcM9_8h_Rep2","GlcM9_S_8h_Rep1","GlcM9_S_8h_Rep2"
"b3774",48.975426685275,34.0404725348188,684.040489794759,86.1129470364476,42.0498061344695,24.000259176657,33.9859525561968,49.6024580315537,191.790679967525,31.3166838399673,49.5980384984467,32.0718041140041,2378.84341166275,2571.36989527898,2596.43316343276,2893.91478016635,57.3955477896272,1184.25898839317,55.480516898567,46.3456774578048,2150.45828498066,2764.77037731724,34.0967995813861,24.6891814589658,39.4835723257069,33.1233983540197,71.9838111648135,80.4273155738939,19.8026791116355,26.0015625716316,99.8529999332118,46.3759917493892,18.4039480126129,71.4271993160744,27.3870864173195,25.6102976995906
"b3775",114.020650150484,88.1909316277548,33.9601703651419,82.8867668536391,203.098008994932,278.70194960681,88.6877242500048,108.368062225893,114.547754381391,61.0454682183399,121.940521074255,64.5629215680146,194.247792655052,159.955528530581,207.085450716411,156.209142370144,241.553657080828,239.956261938173,161.859292178281,117.774935734955,176.261792735667,181.151391624461,162.646099906726,272.11111295669,188.051100934301,132.293025384107,25.12972312666,32.5928729028241,355.651753752091,223.868824713368,136.489289072429,104.748433661346,12.8729083017078,38.7164763779814,224.861834713054,251.550647231207
"b3777_1",18.7524452619642,22.6069145386364,9.62613002136935,20.0486795039144,13.0962305289751,26.9839452433704,20.1110784957944,19.1129924563295,21.5793735509913,2.67925984891287,18.9194997061482,22.7740647482615,8.00875951651803,10.9362713988584,8.05016243856376,12.5692478339087,14.741661307792,5.48046203306032,8.85314644113909,10.338184495345,13.0021659551015,7.7367391084869,10.4137661252496,6.18765628080754,15.3208376221808,15.4596792877487,17.0954606847231,10.7503298735422,21.7130832156957,18.8164174024007,4.60423579237493,24.9061109536454,12.1254798241308,15.0504983722098,15.4156732615781,25.9796769933347
"b3777_2",52.3168070497719,57.8144043938898,34.464701584706,34.1813552197885,87.0791984024966,83.5361480010466,78.3719780257654,62.8445934629664,59.2744905553641,93.642327834135,76.9186217561434,66.5621377185724,51.8862583758676,28.9004417950159,37.2532107227213,31.1702360590522,60.6156642395615,56.7298411853083,44.3382989798031,55.814897712573,60.3452073836039,46.166771073594,42.9069926690614,58.0219572560969,78.3623170183674,70.6004089253161,24.774405320156,33.220281658405,98.7174056582448,74.1860391029077,40.5575305863846,46.0014508324161,13.7819661389028,42.3387790273968,68.7387397893319,62.5882453581406
"b3778",25.0650578291404,26.4622707006876,15.2419276739744,41.2271412438379,42.2808209742175,37.0896738844797,43.7186244202058,22.7396156277268,34.267196578583,41.0457841015856,44.2920171074235,21.4086822914242,45.2892777404678,41.2669902868637,55.3375476604443,40.6499630661366,23.7162814933418,39.605152363199,11.6058054186361,9.92084140729763,37.5803801406745,41.5918702669932,26.0541481044308,23.7514649394781,8.97893479231714,13.5109802178644,7.03085679173978,6.77010393420305,25.8330644741219,26.7224751345018,21.1450420176428,24.042939864957,6.92618169775144,16.2482889001019,41.3319880231338,33.0992553496718
"b3779",117.163203824414,88.1152415933931,35.0323762823455,49.4606050210971,68.1920547382218,63.6130691860428,84.8524334765837,72.9975931844895,66.7873059684935,40.1275956913895,62.1313314710654,50.093309117499,107.3928301682,116.645711415441,125.558388197711,121.715471744386,47.3376441013416,81.9719481783943,68.3110209246977,69.9415981111721,126.385641854583,129.952226209847,73.1252881975807,52.5437227829184,62.1906410073988,56.5715470494969,13.639554635133,21.2546898845673,50.3646675474241,53.1696747460838,88.9367322909354,71.2731178718347,20.7440540134674,38.3412965261356,54.7743975916099,57.3927535755382
"b3780",314.850555449495,337.444331298099,117.257963928813,145.230292412728,374.095323839515,380.037253159652,273.087992491319,409.697736143615,222.398314453433,163.183207593456,354.557696150578,211.5068401381,371.81882855914,381.87698872907,441.216795663106,405.751228920631,192.6114161235,312.20033756761,343.910151175993,334.063975915879,379.234971440771,436.921197072182,287.782687133971,270.544323235982,298.55197518279,284.434392542303,41.2557857850112,57.5783255894691,277.527918968459,275.696900282689,335.100181426625,295.981487990037,42.6874736525395,86.2309216918275,333.280285699406,333.041967504412
"b3781",1215.89598391774,899.359065392037,690.801335575828,793.709656251646,1580.09384412432,1673.35643900691,1233.08599716294,1230.22669096554,804.58683419124,877.17834231719,1605.92828925661,1253.25177024702,1280.31755760863,1033.5998955431,1238.66185209203,1174.72238585694,1968.79641717628,1808.54774025645,2214.89141024389,2187.69726523246,1184.72907917178,1222.38474442593,1689.44216285319,1813.25123511052,2406.89896179276,2276.74303205989,469.458910694437,565.772647725393,2092.15287218304,1851.22849761081,1761.05295854012,1310.33399044744,575.705896718718,728.244054167107,2234.01515109178,1949.13439497294
"b3783",286.260382780574,377.487067823575,228.327834568728,300.936879976283,858.89670240338,1333.64818465986,357.319662699946,328.326868940541,399.453237782382,322.616031291776,293.589825733472,550.06577595212,697.240952217438,695.050782677135,614.230950835216,709.249553499506,328.410958037022,527.932342648615,142.7455776695,160.43725491745,751.117105896538,746.190825827084,750.506883775724,1029.66002660421,204.193596679952,234.42247120274,78.1103935615387,162.030745104317,1108.06010134413,706.100611801429,316.189168641995,290.999234509946,85.336710239931,208.534740332474,1140.14857340826,1349.68555904772
"b3784",22.7837195910067,50.0830106702099,26.4548702704927,22.6432144985387,88.9927382768942,122.705940475116,63.8146490757307,39.5751373213411,60.478662605654,21.6862444241418,49.5844987773802,48.9929460130669,142.913958054759,163.04050725451,220.371505545087,171.855897656351,145.437455781234,131.45740190897,49.5776200703789,45.8934307793355,115.846749215649,114.63376803432,95.2349121728713,104.826176992504,47.0079347278207,40.1172181853513,10.6192979312162,12.9003958482506,130.205514140508,107.142894385435,25.4226039045643,41.9334260239154,8.62256343049302,19.8312449139706,85.7139335014804,109.925262449547
"b3785",43.985610676918,47.9749789445872,38.9748043002618,37.8017086829532,41.5880297714018,26.7779609285355,67.2854839968344,48.7725216442869,61.8645314693389,41.4773967450023,48.8151977150999,44.5547133679184,98.2326319934441,96.5898168586193,138.547070453013,112.713268917257,34.765696088246,73.3437623442926,75.7754995963909,57.9648588689382,87.166344112911,96.0806815348406,32.3807180790205,25.1757312799268,44.6994209099046,47.5591660531506,15.6077641060525,17.3359327159221,24.2150997112884,30.3432685210469,48.7369488454954,46.9603771416062,21.9266522349846,29.8712181433172,24.0060866058163,29.5925162433205
"b3786",28.1919189932516,36.4266891505944,15.5650780840234,19.3402455991825,29.598406524143,26.6176019287403,38.5369277991092,31.607351482552,22.0284143041136,16.7382735437383,27.8109960344793,30.4880462960069,80.9365802729384,82.7910524555271,122.349465270206,102.879677098616,24.0597639968371,65.1679776127052,21.5541268478616,20.7372534694612,72.4690804470438,86.1078363775463,38.4291275269813,19.5177191048322,20.5504945631796,18.4642105980886,7.85303847708126,8.88896533713384,15.9587325401579,23.9859455050037,29.8922823175155,30.5092525227223,4.20845079094293,15.4865905511926,33.3370743324586,22.0003041307821
"b3787",11.2212560831086,22.893078013809,16.7908951511987,22.2692610945379,14.6545161868531,8.88079210541304,33.0941798032059,16.6245015759394,12.6259063251932,13.2267258364053,12.4533415787304,24.0919129796257,67.7399127713589,73.0653676495879,88.9448327298817,82.9223220158784,15.1258445883376,57.0741064166264,14.2042571065111,11.7667732810942,57.0559181152132,64.7479721411888,16.4225531194601,11.5398484224343,14.6226728697776,14.173702348804,3.93844790458177,5.74938528047036,9.18781459759998,15.0948158592044,13.8904159980931,21.4031417618528,4.21236781513405,13.621653590038,19.3183753531169,12.4536591420994
"b3788",14.2632766751431,23.6854483473085,15.733184633617,17.5543161980018,22.4240789150945,17.4091683555278,31.304803196447,17.5319497822058,21.9270300212546,18.2460352666845,18.6894215993381,20.8901751212171,49.2422586998781,51.7084098768847,65.1156263639433,54.6937046658252,14.3417472030905,37.7795207154061,19.3791980096029,12.9074183721114,44.1324946917985,59.7847390363687,14.5214724390759,8.42771519631036,12.2222734557491,12.2470905810202,10.3116492511781,11.2430952278954,9.45552592617225,15.5600682728926,14.0352382620073,20.9997268533387,10.4858114683264,11.4209207479295,19.1506212267313,17.8023182162811
"b3789",32.5276637263021,36.8674483982293,27.663949651446,31.878081566813,45.6573454817632,33.454494907439,40.6060928049691,43.0931342616742,16.9441664726545,23.9828650575394,19.1980427369295,42.917376830246,48.6729411884965,56.1601687780106,64.2033340190001,62.71553866185,55.7651386117956,40.3892584581724,45.8799525647253,39.1672403153199,51.0466311563063,59.1001251814136,47.6304984422517,29.1513591485383,24.5411016226643,23.9311133190713,19.3296805748896,23.4242748320444,16.8055961986552,36.5673525056847,28.19898886202,36.1792053414977,26.658661568795,19.853703854983,41.0619065812364,28.4703181428754
"b3790",7.34361492776219,23.0082207138785,18.9560714266966,4.62661834705718,12.4917891199455,17.479478700159,23.8680931598439,23.5236830231748,5.16429452502356,16.4877529163869,7.61257976342057,21.0222136137799,29.570804368682,32.9770645257883,34.3237695182719,29.1817502157879,21.6122093381205,21.6809487022167,15.3227534558177,13.2540826863397,27.5601466398732,27.2061155463276,21.3615715389736,13.6445753884474,5.65692466049753,11.5522878194166,9.468255148462,8.26948451810939,12.0893357098379,19.9019799448469,13.2224207370767,16.1783284827098,11.6072969256637,6.02019934888393,11.3109081919271,15.9874935343598
"b3791",68.9135797612818,79.8830902425315,27.9463901963147,34.9966348937588,62.8063748195229,50.3646781592831,74.4343399955398,88.299902554431,37.4483043169931,20.6766908481474,52.1456175646487,69.3453602026823,49.1505778384753,58.6771536820726,65.7179338497997,65.2971011789177,66.7618616865876,50.0628172388993,67.3058111947376,57.9376699986473,56.5418100191221,61.1284404472675,69.2043209407049,42.8252865795348,31.8110395293055,40.1748758068301,21.0461431185778,26.4199803075922,27.9277819452764,50.1327870014492,46.5304394565099,50.5945104335144,11.6351286573128,17.4224143700916,58.830131174927,47.1138588461089
"b3792",21.8079555123162,43.3359384127216,14.7129092722783,20.8173189737131,47.6485218095745,30.9088002350495,49.1624538674006,46.7225867622551,29.0789144478392,25.8167658285023,37.7181080403721,42.1595648648785,43.9074483397602,41.6067475455608,45.2807858935919,44.0416514284851,44.6599474312362,36.9399649950866,32.3578259701697,30.19982968129,38.4018533001222,35.8058122136272,30.7089652830844,22.7869173791613,21.6351764504918,24.9499890285164,19.3129549460641,20.7622185576877,23.7050182802118,33.4096612504287,21.4177869447217,33.7916776942963,12.9820543661976,24.5039423976937,29.5508113640475,29.4621590461987
"b3793",8.38030587240725,21.3713815431718,3.54901337272347,16.9392092706633,9.65677737084839,5.67243939501466,18.5366513757396,11.7444680381582,8.47166609781244,12.3475490821391,9.16631595807475,14.9936868568424,13.0411469586551,15.2881643306936,18.5498573178131,20.5374792054519,6.66058204887641,12.9893542003236,3.5700280331329,4.89676685599306,11.3184782908023,13.7527516880974,5.59912979260099,1.90108198878577,3.29499846054583,4.91943371300381,2.10094878725105,5.36722525444205,2.70019913662165,7.22639368482154,4.24378601837808,11.053032007001,5.79507586539782,6.01130688308055,3.64329057880723,5.72617374870751
"b3794",28.1952962821397,49.7230249690763,19.4286958490603,34.4232044312493,52.8649995692536,48.5703358274767,60.402931177203,40.5663513358831,41.6722972916418,36.0508495034314,45.6923766488107,41.9526860822808,50.2889654169283,51.5036479463217,67.3771007950027,55.7346505274225,39.3796590635295,39.2854375076823,30.7115888672399,33.085905815291,43.3327651238003,48.9526750214312,43.5450741661382,34.9799939971617,28.3456144039485,30.6455252111399,16.7729048227471,24.108556481906,36.5201184005232,48.4611504797679,30.115756126226,44.9936092459985,10.9525148695952,21.9388396757172,60.8316594473055,56.361863412705
"b3795",12.7826853722506,10.6922393203644,17.6115843851672,19.1669423375563,34.1729470298966,40.0402305163266,29.29767167005,9.82717667545545,32.001711381555,26.5182979133928,12.4402189848646,27.810208224883,41.075062506635,37.5570641146663,48.4618286341719,61.6887512488091,27.6989932813274,43.5592022007621,9.12761312965313,9.43132620627965,47.013198954535,46.409278574341,22.254075555328,24.4353684225497,8.27126403135472,8.61117989372181,9.74207074636272,11.4866538374835,25.5842694394437,26.8069508198585,6.44438097928181,13.695068940625,10.9103091712439,14.4450060800906,35.210420254275,40.9928535511895
"b3800",0.286654561217649,4.38614348364813,2.58979472199816,11.3776661372255,2.20211475345741,2.14925522254986,9.17877147654225,3.67294369411391,8.46660412024881,2.70308511838582,5.62843645259703,4.37649194377032,2.15466060395893,6.43622116278811,5.80124882973067,1.72922995113376,2.77041445091988,3.42283620219312,2.60512959141037,2.46266642249663,2.42921990358493,3.34523053726469,2.91843620863908,2.08089330057877,2.0609437189417,3.15656692236283,2.87458029298496,3.38935218325098,4.17260312633302,2.37296775648707,4.90324436848982,1.39597711623774,3.17159770482969,1.01228897701524,3.58909773592117,4.36845013307487
"b3801",9.20183631003498,11.7877937002908,10.6334751907752,12.8979434829045,17.0970222572594,16.5796600320096,24.1631166408648,11.996084583333,12.0391864778547,14.4618588344458,15.1630027819944,29.8130355321669,5.42874996315815,7.82501108659413,8.6616111072744,9.46675998594931,18.3960693773832,7.6657484286896,8.61271699644913,7.78639363318682,8.52338056575283,10.1279978121618,22.9852830268033,12.0392298426817,4.80798766658662,5.96048674668611,13.9487404017777,10.7957446648004,10.6428240172114,14.7624276542673,10.9812551909872,9.90031688682424,9.80901150662604,14.5473012630846,16.0762120675962,12.7611333555988
"b3802",41.1421078626429,56.4606747075127,43.1199199888785,54.3891555824056,79.8104840116371,67.0698394731976,85.7970360440662,35.0807512387102,126.137862982533,71.6377725211828,63.6756450878042,92.0739197740352,130.429133281364,139.560698786099,160.135451627886,142.246725220656,129.02826171471,114.999516221507,53.2223377872151,56.3911432517372,134.94661278424,147.376300041275,114.812206162185,86.303515315615,42.2947196862073,52.9161261955091,29.3847851769463,49.462285695296,62.1133306648854,74.7316477467634,55.1585910619074,61.0202028335649,38.3624900538629,50.1716780461245,74.1187629271201,66.0910008900628
"b3803",56.3510043436446,61.1514171797435,52.1291964234155,59.9257233523596,60.5592725999199,56.9331591948035,100.523820927173,55.2086438299,130.266694549574,65.0088543560397,73.6948898105924,85.8049535256322,131.238046055293,152.675155880326,135.677463014789,145.255803139516,103.372683818312,113.291560520154,146.709283881733,122.240511175728,133.355548257451,144.386741792296,70.493186078613,53.1277154659812,76.2337942343239,88.1468684036159,28.8556347381699,61.6667274064729,34.7227536929178,51.4866805845909,88.5092653420646,83.9326816020285,28.1891496766118,45.5153533190345,52.7494888950703,48.2603842093098
"b3804",62.12522909624,77.9969019122766,42.6351936687712,61.8212651010191,51.7636454115608,42.5985732257378,161.879855554904,72.7132712624319,110.229947674665,72.8527583715176,65.2748237840153,165.074699584627,69.5963360680705,79.4014572505792,80.2722397031372,70.7894124514963,67.8205239427452,86.4718568604851,75.0727727865864,64.7227938576496,69.6564074887257,79.0058995599048,57.8979198410106,34.1127214187197,46.8132116671271,55.1000352281102,46.005681799535,64.7917455451223,28.4045365337403,52.7468304541691,68.8360140028022,76.4115605298423,35.5012550945501,67.9260228421243,55.8454578532641,42.4297174005757
"b3805",116.567788536725,106.633675363579,129.094263735149,146.485049609725,153.099517870012,194.847067020499,302.27855840611,96.9634739247937,273.425181357299,138.287312159371,193.568752030666,271.977741589904,196.082968947368,192.014483877644,212.823806616973,211.71300313704,153.399349555277,176.836020200816,206.992760057513,191.926988227472,203.303809462211,208.925945541954,175.528463738566,214.960360296135,142.946826866379,133.232879157923,118.025755293554,156.501090672309,212.098107218309,147.079334754078,128.638669858365,111.092934636644,102.227210130341,150.715658778846,187.538285956335,217.506278166706
"b3806",408.865930832287,414.235332017212,69.7796200732733,129.907260050874,469.433046961058,482.870599091891,346.637597863371,512.651692706215,125.072287520031,139.540227233176,347.025799947622,386.959910649762,291.322713515138,310.500832042689,300.97750178467,323.489064845976,162.175971458111,282.747102440337,199.918500757559,221.462197114568,322.90186290311,316.055942822503,343.512598240378,254.409486810889,181.974030532842,217.967956371874,60.5667749973045,68.7801717419486,301.493229335141,343.495619723417,301.812354389965,324.626589028467,53.781039764172,75.4367836778516,449.740772202775,404.241007768516
"b3807",77.0851504839634,77.5094212753249,32.3342305314071,56.6593116414973,101.516122361248,109.170744142515,63.0991779601854,65.2589130185945,85.1856568058456,96.9193127954568,97.7703338851881,69.3527863496305,139.680724983743,89.0117393854907,145.60293801924,131.384481028412,106.428654527574,115.81427132153,75.7741353781967,74.5719146620745,88.6552102390632,88.5297138802548,93.6160921652877,100.591049931472,116.780943664225,93.4439532459132,19.8774549079513,32.9854842082599,140.926323006574,152.693474138115,52.5435769928998,67.9288823249183,13.054346808588,44.7214808774234,150.1352526345,128.418041503105
"b3809",94.8725956198513,52.9866665215498,55.7523075329673,52.3789956046578,68.2652907573306,92.6264239933,49.9194393932274,52.2549610428324,71.8499669268411,39.1314658804901,49.4747207812107,31.9514377789515,148.028248535816,141.001108824797,181.865170939978,160.271051842981,83.196636897871,119.277298900088,144.908643927603,149.473960492018,149.51966144333,162.538424937067,120.846754922389,159.191066672333,132.716292196402,128.190740880634,24.1074971011688,28.7629891289689,124.976030684599,94.469349839898,121.352642482482,78.3969594182543,8.82090326727192,34.1096040590518,84.8048659813691,105.811321562073
"b3810",53.5138378959193,39.283101144711,12.9905235605729,21.3211626882249,19.9786783358807,33.7484603563436,27.8143144862246,42.4544889862133,49.9426717757467,18.0783908564163,16.2243382529451,9.54464128075439,100.090291007,109.405903776901,127.530923145202,120.009805193509,30.7822228320344,81.0794769928312,69.1519393385448,65.96607426931,94.937614195281,99.8683163905108,39.7162533183005,58.3914606809445,59.3298896691955,51.1854624332635,9.52909176671728,14.5864842571898,47.926574437546,30.3610458509822,48.626964193658,38.9692229683742,6.32402395466343,14.1292125762241,34.7885433265514,39.4339219316257
"b3811",39.0919571607984,32.6264601804819,45.9310043603156,22.6384866558677,15.4704692039385,17.1057526522268,29.9458629845109,28.4596896899848,56.0924869536285,13.6528876042598,10.7870644204319,6.02864202053885,96.8328589382474,114.750471746774,122.532539313042,118.836524975136,21.2907211132058,83.7814953116393,23.3257733627339,22.9481600898898,120.800128339107,111.617784961893,27.9401267829638,32.9640842398477,25.1957828512657,23.7871489136344,5.14767546675848,6.84764887267945,39.5160152700538,23.1538321042904,30.2163655564918,31.0879543801503,8.73778699526576,19.8706802562271,22.5226763019938,23.2853578241799
"b3812",25.6807353701449,20.6547854280578,15.6163178953914,15.2459317676007,13.6580186909422,18.1027024532565,22.4719094374017,22.9386332066414,27.7840278465255,5.43315089138877,10.5401112569071,11.3100011165262,68.2105378766171,70.0165074739166,76.2923472490388,66.8662341085726,19.8455660011174,46.041987442089,9.93821174311714,11.4804722900953,71.1477233321554,68.5192461593651,27.9054122910589,24.7965872868759,15.9780546121017,15.035199434643,8.41915723971876,5.83931566947278,30.2525833794492,16.693673934999,24.0087170009077,13.6285992466868,6.63505055062311,10.4640790910963,23.0161584072587,24.2145566356672
"b3813",95.5300168982869,85.2460363379266,24.7966262435865,49.6214082361209,105.486384756122,103.336513333985,68.2087911803493,116.787601119479,80.4318075997926,68.7594154201595,133.031010872805,41.2783682154917,60.8132792862405,62.2296079006388,78.040022034474,69.6324924530836,51.1766621980194,64.4920280013996,103.603087095844,104.420122262594,79.8448884899433,80.3133582869916,68.3984885367599,72.0635114108589,101.168503366874,100.408310473057,10.3520756382907,9.29973083330453,73.1452443298217,62.9619586001772,129.224983865843,90.7034626062929,9.97133317227763,24.0140299351045,88.3338024230908,88.159276811586
"b3816",67.7895882197207,94.2271395896106,50.0558761111206,82.1321954467083,341.932674399374,426.659019217378,87.8803430068325,112.750594154146,110.536361625339,89.5638292350873,231.803618248437,89.5652294301378,113.737845234584,97.9669353880926,122.617600264702,100.611595724748,258.806150769917,148.479072223416,144.830780120063,137.408082438129,117.104475072744,107.218386876798,276.635717223543,458.753183306481,105.778152860368,88.0626389200092,23.1578845577929,28.4793402742368,485.924726659062,289.065235829948,61.0286940322638,95.5315628362048,23.5490177723549,43.406143204558,378.785114427348,474.088764015015
"b3817",0.92825050321003,3.78754589128987,4.19316239674309,8.1874188550017,12.1225840708,19.332669504757,4.69308638046959,1.48672491806901,13.0555837655794,5.83545600600918,8.71683756094785,12.400537873399,15.6988458794992,14.8870710141527,35.6928668181047,23.0206880841887,71.7696895452962,15.3469333221973,3.01285088311016,7.50555802803407,13.372791977091,8.42534939562972,49.1427986085079,110.060371403125,20.0213668612373,7.21528786503754,0,1.46339568959213,140.74798394617,44.1841005496163,1.67134562794762,5.27389434969571,2.93438022503689,4.91702145772718,35.5125457334783,34.4424399747738
"b3818",0,0.946886472822468,3.14487179755732,6.82284904583475,1.42618636127058,1.54661356038056,20.3367076487016,0,0,4.37659200450689,0.792439778267987,0,1.74431620883325,1.19096568113222,3.13095322965831,1.86654227709638,2.36084505083211,1.27891111018311,1.20514035324406,0.469097376752129,3.14653928872729,0,1.41758072909157,4.49226005727039,0.834223619218222,0.601273988753129,0,0,5.6299193578468,1.92104784998332,1.67134562794762,0,1.46719011251845,1.63900715257573,1.93704794909882,1.23008714195621
"b3819",6.36038909822837,5.67707270925399,3.59145299451986,7.01254260675034,22.5983385988772,27.1558986352918,15.4086161953684,3.18345806447513,10.6230299294367,1.87428043242335,21.7192462994347,6.8278426022975,7.47005371944283,6.12038865729831,10.190340152852,10.9244339102704,16.5809664511805,5.65951620582527,4.12882165864783,2.20980625236822,5.05315866715453,7.73178283743726,23.4737807427152,11.7833693598637,6.78788680301105,4.11994015612009,1.59455418045847,1.5667521116149,11.3317905998634,29.616872234272,3.57877819437214,8.71155450396565,0.942488715776984,1.40381330108504,25.7158316291796,38.9821786197512
"b3820",119.457329150841,161.18874673177,43.545410348267,77.8008458360858,281.694613169084,276.507463591363,183.480664972901,139.257623988852,126.541732796526,60.6004018705068,273.021692987656,151.503373165407,9.94520584737762,8.73036249836369,5.61034774883762,12.6691391231489,202.289687741492,8.68059779832887,45.6437272807555,36.2975347597756,7.68855868844664,12.2543537508778,205.522002676569,5.03104391275325,36.6916094184083,31.3431694606322,15.1635642747224,53.0410731927008,8.71257029834798,257.652521446092,60.5782608304511,129.481094235204,21.5104460845988,53.398783137222,256.117113121997,299.068542720342
"b3821",28.904718884113,23.6710746948753,26.20606143131,20.9463815712539,33.7765467971178,37.3069470764587,34.3046115066855,33.2541617150637,44.0892010196041,15.9955811875395,42.4005320624584,19.4235093801804,86.0642813715371,96.6309353451366,109.852962914303,102.600535914239,39.1385283536112,71.0473542878609,62.1041616020205,52.8738988120133,78.3148702303956,86.0444161830868,29.2207168887602,35.7098571429689,46.8314558958602,41.9290235693313,14.288743258873,9.62716108078406,43.9508606953101,32.0159937891594,37.0171395048651,30.3994986100879,8.36517347734398,14.0171805735208,36.8135480873507,45.5866622907054
"b3822",10.6513069756651,13.8283693518694,15.3092794222979,24.4832590774182,13.3894830968003,16.9401064737477,17.2976928561783,12.7171412707793,29.689153294986,19.4791409659902,16.3672788282571,5.91340309606105,58.9542677593865,53.1726174228273,54.085635321027,53.869096520679,8.2746909875588,36.1983298643017,4.14855251037539,3.03388920562464,47.5933400334802,55.7465343018633,9.66112364359588,13.9410948718868,2.78469402548431,5.39406146327629,2.91304409264533,2.44245615914449,12.0980233235303,11.3556205514215,8.89163176506704,10.8456976881704,1.98964120665391,8.0357002778112,12.3931573135134,12.7032866014473
"b3823",96.344044993944,68.038816746507,37.9845233512041,23.4653354965429,100.727277894882,149.601293987614,55.7234843760366,77.6108650959821,66.5498937092379,30.4625814332987,84.6814906461681,5.4398317267322,104.448645012853,96.1829245342682,99.220008521609,110.430082693937,30.1580875175106,87.7075320311537,101.398416795297,105.442833502361,112.564660744558,114.206636651509,38.3065866472206,56.9025625823458,132.18286658468,113.735518361315,8.57521500584179,5.39244842531377,115.829707431456,39.3269174005159,103.158569135912,68.0179750373939,1.80214348225738,21.6417455692998,61.8609653712202,125.40560425358
"b3824",53.0177289019928,51.7560229952062,21.889386337982,16.7609539261021,29.3422939954657,29.4453340547051,51.8804854535513,89.4807621106617,27.2614022423384,23.294915213699,25.7937873807294,5.4398317267322,55.1703099298657,65.4629030100152,76.1455879351883,64.9588721729042,44.0772048332848,73.3077879663375,146.546616974225,140.878539843319,71.9834096606833,63.5713317283481,27.8593357434331,46.901506128479,143.454273812831,121.859483958552,13.7203440093469,11.6836382548465,41.1454781622186,23.5961504403096,67.7459259997032,54.1367556420074,10.36232502298,12.0791138061208,31.7235719852411,29.8404901687737
"b3825",72.0264374834533,72.766006171236,24.6368765234422,55.9953353331985,74.4848111335457,71.2544804082749,80.5340955836051,65.9995520757629,75.9773777107819,52.7897917106114,68.2875692518786,51.5466554793241,91.0996395003926,91.522921269196,107.688891728376,91.9126247854571,89.4797162469289,80.9469135552682,55.0727957324765,50.2236541043388,95.0783385466795,104.843176624161,78.6185104091113,78.3447521804329,47.3030861584833,47.1037103298594,21.8768473449815,27.8416746334316,72.8777666562524,77.3972168934685,39.9033768672494,57.3359429245378,14.7779285356594,40.9655752568586,77.0783663078905,78.2390680104978
"b3826",29.6229967321166,36.5318718729087,21.9696613355542,30.5479879722985,60.7978622262843,78.8232950960036,43.2169666856543,32.5744766338014,34.8235720590117,20.8461115426637,28.6859247414915,35.4389436481676,66.466712396439,77.148440232146,84.1094278582822,69.3460021051918,75.1160843754532,78.1751691498879,15.2115159549746,13.8529953503709,68.1920191737769,71.948641855341,70.8967120247669,83.9834179160644,18.6753751364638,15.1787944841594,13.7445798622312,15.334635131337,94.1235470497274,76.8610765714024,15.1254695357155,24.4023298232447,8.03661616495453,21.0782042040724,88.2653012682876,87.2993764911015
"b3827",7.08396277477488,5.21891034854204,8.88894581329556,10.992283767962,4.8373202220232,7.86867542817367,6.63247871749679,1.89099528979699,9.40987358198363,11.7518700587166,8.39933394279608,4.50642663799436,12.9420131587683,14.8956628864362,11.6814787756042,18.4651648130068,8.60804457379983,13.194123277309,6.13136890041153,2.98327188544917,17.6761471807915,17.3503151974693,2.80474352170986,4.28534685818413,3.5368859327565,4.33371063591878,6.70916192909886,4.3430855426963,4.53517810202575,3.52938350833043,2.1258180794983,4.47198144635685,4.04332191940433,4.86426762040788,5.74879713195365,4.43295554931388
"b3828",17.4511094603486,24.9978028825131,20.9658119837154,13.0998701680027,1110.99917542979,693.810843186718,12.5148970145856,38.6548478697943,36.5556345436223,22.1747328228349,2940.26855328554,413.823663889428,87.2158104416624,132.435383741903,106.702886066755,103.779750606559,148.07220158819,1897.56304454902,8.43598247270845,7.69319697873492,160.158849796219,150.452667779102,85.2438545093734,527.840556729271,5.33903116299662,6.25324948303254,105.000140515509,76.3892549967093,460.07700992324,80.6840096992994,12.7022267724019,30.4379045325295,2.6409422025332,5.57262431875748,451.461308669965,297.681088353402
